Timestamp,Pid,Nome,Cpu,TotalRAM,Ram,TempoVida,BytesLidos,BytesEscritos
27-11-2025 11:01:48,7817,code,0.0,7.44,0.0,479.01236033439636,897024,0
27-11-2025 11:01:48,7950,code,1.1,7.44,0.0,477.22290802001953,1130496,0
27-11-2025 11:01:48,8685,code,0.0,7.44,0.0,473.2535939216614,29069312,217088
27-11-2025 11:01:48,9716,chrome,0.0,7.44,0.0,247.59433507919312,114688,0
27-11-2025 11:01:48,9728,chrome,0.6,7.44,0.0,244.55486059188843,835584,0
27-11-2025 11:01:48,10355,code,0.0,7.44,0.0,48.765618085861206,671744,0
27-11-2025 11:01:48,10423,python,2.4,7.44,0.0,33.17618918418884,827392,69632
27-11-2025 11:01:48,10542,chrome,5.2,7.44,0.0,14.126769304275513,0,0
27-11-2025 11:01:54,14,rcu_sched,0.3,7.44,0.0,2402.2939438819885,0,0
27-11-2025 11:01:54,23,kworker/1:0-events,0.5,7.44,0.0,2402.3036363124847,0,0
27-11-2025 11:01:54,33,migration/3,0.2,7.44,0.0,2402.303760766983,0,0
27-11-2025 11:01:54,45,migration/5,0.2,7.44,0.0,2402.314851284027,0,0
27-11-2025 11:01:54,51,migration/6,0.2,7.44,0.0,2402.3225038051605,0,0
